,genome_id,genome_name,taxon_id,ampicillin,amoxicillin_clavulanic_acid,cefoxitin,ceftriaxone,chloramphenicol,ciprofloxacin,gentamicin,streptomycin,tetracycline,trimethoprim_sulphamethoxazole,meropenem,cefepime,ceftazidime,piperacillin_tazobactam,amikacin,ampicillin_sulbactam,cefotaxime,cefalothin,ertapenem,imipenem,levofloxacin,nitrofurantoin,tigecycline,cefazolin,aztreonam,cefuroxime,tobramycin,trimethoprim,amoxicillin,colistin,norfloxacin,sulfamethoxazole
2267,562.64957,Escherichia coli strain AMC_104,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2268,562.64959,Escherichia coli strain AMC_105,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,,,
2269,562.64961,Escherichia coli strain AMC_106,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,562.64963,Escherichia coli strain AMC_107,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,562.64975,Escherichia coli strain AMC_108,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,562.64964,Escherichia coli strain AMC_109,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,562.65414,Escherichia coli strain AMC_11,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,562.64960,Escherichia coli strain AMC_110,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,562.64962,Escherichia coli strain AMC_111,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,562.64945,Escherichia coli strain AMC_112,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,562.64953,Escherichia coli strain AMC_113,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,562.64954,Escherichia coli strain AMC_114,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,562.65635,Escherichia coli strain AMC_115,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,562.65636,Escherichia coli strain AMC_116,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2281,562.65632,Escherichia coli strain AMC_117,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,562.65634,Escherichia coli strain AMC_118,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,562.65631,Escherichia coli strain AMC_119,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2284,562.65415,Escherichia coli strain AMC_12,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,562.65629,Escherichia coli strain AMC_120,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,562.65630,Escherichia coli strain AMC_121,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,562.65637,Escherichia coli strain AMC_122,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,562.65633,Escherichia coli strain AMC_123,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2289,562.65638,Escherichia coli strain AMC_124,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2290,562.65639,Escherichia coli strain AMC_125,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,562.65621,Escherichia coli strain AMC_126,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,562.65626,Escherichia coli strain AMC_127,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,562.65624,Escherichia coli strain AMC_128,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,562.65622,Escherichia coli strain AMC_129,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,562.65413,Escherichia coli strain AMC_13,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,562.65625,Escherichia coli strain AMC_130,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,562.65623,Escherichia coli strain AMC_131,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,562.65619,Escherichia coli strain AMC_132,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,562.65620,Escherichia coli strain AMC_133,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,562.65618,Escherichia coli strain AMC_134,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,562.65627,Escherichia coli strain AMC_135,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,562.65628,Escherichia coli strain AMC_136,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,562.65609,Escherichia coli strain AMC_137,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,562.65607,Escherichia coli strain AMC_138,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,562.65606,Escherichia coli strain AMC_139,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,562.65416,Escherichia coli strain AMC_14,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,562.65608,Escherichia coli strain AMC_140,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2308,562.65613,Escherichia coli strain AMC_141,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2309,562.65614,Escherichia coli strain AMC_142,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,562.65494,Escherichia coli strain AMC_143,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,562.65503,Escherichia coli strain AMC_144,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,562.65504,Escherichia coli strain AMC_145,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,intermediate,,,
2313,562.65491,Escherichia coli strain AMC_146,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,562.65492,Escherichia coli strain AMC_147,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,562.65490,Escherichia coli strain AMC_148,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2316,562.65488,Escherichia coli strain AMC_149,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2317,562.65412,Escherichia coli strain AMC_15,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,562.65489,Escherichia coli strain AMC_150,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,562.65487,Escherichia coli strain AMC_151,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,562.65485,Escherichia coli strain AMC_152,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,562.65486,Escherichia coli strain AMC_153,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,562.65483,Escherichia coli strain AMC_154,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,562.65484,Escherichia coli strain AMC_155,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2324,562.65502,Escherichia coli strain AMC_156,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,562.65478,Escherichia coli strain AMC_157,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,562.65476,Escherichia coli strain AMC_158,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2327,562.65479,Escherichia coli strain AMC_159,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2328,562.65407,Escherichia coli strain AMC_16,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,562.65477,Escherichia coli strain AMC_160,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,562.65475,Escherichia coli strain AMC_161,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,562.65474,Escherichia coli strain AMC_162,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,562.65473,Escherichia coli strain AMC_163,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,562.65472,Escherichia coli strain AMC_164,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,562.65481,Escherichia coli strain AMC_165,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,562.65482,Escherichia coli strain AMC_166,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,562.65480,Escherichia coli strain AMC_167,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2337,562.65464,Escherichia coli strain AMC_168,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2338,562.65463,Escherichia coli strain AMC_169,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2339,562.65410,Escherichia coli strain AMC_17,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,562.65461,Escherichia coli strain AMC_170,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,562.65141,Escherichia coli strain AMC_171,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,562.65136,Escherichia coli strain AMC_172,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2343,562.65125,Escherichia coli strain AMC_173,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,562.65128,Escherichia coli strain AMC_174,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2345,562.65127,Escherichia coli strain AMC_175,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2346,562.65126,Escherichia coli strain AMC_176,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2347,562.65130,Escherichia coli strain AMC_177,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,562.65129,Escherichia coli strain AMC_178,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,562.65131,Escherichia coli strain AMC_179,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,562.65408,Escherichia coli strain AMC_18,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,562.65124,Escherichia coli strain AMC_180,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,562.65123,Escherichia coli strain AMC_181,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2353,562.65681,Escherichia coli strain AMC_183,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,562.65680,Escherichia coli strain AMC_184,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,562.65678,Escherichia coli strain AMC_185,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,562.65679,Escherichia coli strain AMC_186,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,562.65683,Escherichia coli strain AMC_187,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,562.65682,Escherichia coli strain AMC_188,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2359,562.65675,Escherichia coli strain AMC_189,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,562.65406,Escherichia coli strain AMC_19,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2361,562.65676,Escherichia coli strain AMC_190,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,562.65677,Escherichia coli strain AMC_191,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2363,562.65674,Escherichia coli strain AMC_192,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2364,562.65673,Escherichia coli strain AMC_193,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2365,562.65672,Escherichia coli strain AMC_194,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,562.65671,Escherichia coli strain AMC_195,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2367,562.65667,Escherichia coli strain AMC_196,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2368,562.65670,Escherichia coli strain AMC_197,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,562.65669,Escherichia coli strain AMC_198,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,562.65064,Escherichia coli strain AMC_2,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2371,562.65404,Escherichia coli strain AMC_20,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,562.65764,Escherichia coli strain AMC_200,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,562.65763,Escherichia coli strain AMC_201,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2374,562.65761,Escherichia coli strain AMC_202,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,562.65762,Escherichia coli strain AMC_203,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,562.65760,Escherichia coli strain AMC_204,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,562.65765,Escherichia coli strain AMC_205,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2378,562.65754,Escherichia coli strain AMC_206,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,562.65752,Escherichia coli strain AMC_207,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2380,562.65756,Escherichia coli strain AMC_208,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2381,562.65758,Escherichia coli strain AMC_210,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2382,562.65759,Escherichia coli strain AMC_211,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,562.65755,Escherichia coli strain AMC_212,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,562.65757,Escherichia coli strain AMC_213,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,562.65753,Escherichia coli strain AMC_214,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,562.65751,Escherichia coli strain AMC_215,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,562.65750,Escherichia coli strain AMC_216,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,562.65740,Escherichia coli strain AMC_217,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,562.65743,Escherichia coli strain AMC_218,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,562.65742,Escherichia coli strain AMC_219,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,562.65401,Escherichia coli strain AMC_22,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,562.65744,Escherichia coli strain AMC_220,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,562.65745,Escherichia coli strain AMC_221,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,562.65741,Escherichia coli strain AMC_222,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2395,562.65733,Escherichia coli strain AMC_223,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2396,562.65734,Escherichia coli strain AMC_224,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,562.65736,Escherichia coli strain AMC_225,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2398,562.65735,Escherichia coli strain AMC_226,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,562.65090,Escherichia coli strain AMC_227,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,562.65089,Escherichia coli strain AMC_228,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,562.65091,Escherichia coli strain AMC_229,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2402,562.65405,Escherichia coli strain AMC_23,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,562.65097,Escherichia coli strain AMC_230,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,562.65093,Escherichia coli strain AMC_231,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,562.65095,Escherichia coli strain AMC_232,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,562.65092,Escherichia coli strain AMC_233,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,562.65094,Escherichia coli strain AMC_234,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2408,562.65082,Escherichia coli strain AMC_235,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,562.65085,Escherichia coli strain AMC_236,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,562.65084,Escherichia coli strain AMC_237,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2411,562.65080,Escherichia coli strain AMC_238,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2412,562.65081,Escherichia coli strain AMC_239,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,562.65402,Escherichia coli strain AMC_24,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,562.65083,Escherichia coli strain AMC_240,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2415,562.65079,Escherichia coli strain AMC_241,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant,,,
2416,562.65077,Escherichia coli strain AMC_242,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,562.65076,Escherichia coli strain AMC_243,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,562.65078,Escherichia coli strain AMC_244,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,562.65086,Escherichia coli strain AMC_245,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,562.65065,Escherichia coli strain AMC_246,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible,,,
2421,562.65066,Escherichia coli strain AMC_247,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,562.65069,Escherichia coli strain AMC_248,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,562.65067,Escherichia coli strain AMC_249,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,562.65403,Escherichia coli strain AMC_25,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,562.65068,Escherichia coli strain AMC_250,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,562.65071,Escherichia coli strain AMC_251,562,resistant,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,562.65072,Escherichia coli strain AMC_252,562,susceptible,susceptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,562.65070,Escherichia coli strain AMC_253,562,resistant,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
