,genome_id,genome_name,taxon_id,amoxicillin_clavulanic_acid,ampicillin,azithromycin,cefoxitin,ceftiofur,chloramphenicol,ciprofloxacin,gentamicin,kanamycin,nalidixic_acid,streptomycin,sulfonamides,tetracycline,trimethoprim_sulphamethoxazole,spectinomycin,trimethoprim,ceftazidime,ceftriaxone,sulfisoxazole,netilmicin,cephalosporins,furazolidone
1751,439853.5,"Salmonella enterica subsp. enterica serovar I 4,[5],12:i:- strain CVM N40939",439853,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1752,439853.4,"Salmonella enterica subsp. enterica serovar I 4,[5],12:i:- strain CVM N41895",439853,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,,susceptible,susceptible,,resistant,susceptible,,,,resistant,resistant,,,
1753,1697391.3,"Salmonella enterica subsp. enterica serovar I 8,20:-:z6 strain CVM N43471",1697391,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
1754,595.153,Salmonella enterica subsp. enterica serovar Infantis strain 1,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1755,595.138,Salmonella enterica subsp. enterica serovar Infantis strain 11,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1756,595.143,Salmonella enterica subsp. enterica serovar Infantis strain 123,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1757,595.144,Salmonella enterica subsp. enterica serovar Infantis strain 124,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1758,595.145,Salmonella enterica subsp. enterica serovar Infantis strain 132,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1759,595.146,Salmonella enterica subsp. enterica serovar Infantis strain 134,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1760,595.147,Salmonella enterica subsp. enterica serovar Infantis strain 135,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1761,595.148,Salmonella enterica subsp. enterica serovar Infantis strain 137,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1762,595.149,Salmonella enterica subsp. enterica serovar Infantis strain 139,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1763,595.139,Salmonella enterica subsp. enterica serovar Infantis strain 161,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1764,595.150,Salmonella enterica subsp. enterica serovar Infantis strain 173,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,resistant,resistant,,,,susceptible,resistant,,,
1765,595.151,Salmonella enterica subsp. enterica serovar Infantis strain 175,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1766,595.154,Salmonella enterica subsp. enterica serovar Infantis strain 18,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1767,595.152,Salmonella enterica subsp. enterica serovar Infantis strain 185,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1768,595.155,Salmonella enterica subsp. enterica serovar Infantis strain 221,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1769,595.156,Salmonella enterica subsp. enterica serovar Infantis strain 231,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1770,595.137,Salmonella enterica subsp. enterica serovar Infantis strain 32,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1771,595.140,Salmonella enterica subsp. enterica serovar Infantis strain 58,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1772,595.141,Salmonella enterica subsp. enterica serovar Infantis strain 66,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1773,595.142,Salmonella enterica subsp. enterica serovar Infantis strain 91,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1774,595.45,Salmonella enterica subsp. enterica serovar Infantis strain CVM N29379,595,resistant,resistant,susceptible,resistant,resistant,resistant,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,resistant,resistant,,,
1775,595.46,Salmonella enterica subsp. enterica serovar Infantis strain CVM N38848,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1776,595.44,Salmonella enterica subsp. enterica serovar Infantis strain CVM N42237,595,resistant,resistant,susceptible,resistant,resistant,resistant,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,resistant,resistant,,,
1777,595.29,Salmonella enterica subsp. enterica serovar Infantis strain CVM N44705,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1778,595.30,Salmonella enterica subsp. enterica serovar Infantis strain CVM N45928,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1779,595.31,Salmonella enterica subsp. enterica serovar Infantis strain CVM N45929,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1780,595.32,Salmonella enterica subsp. enterica serovar Infantis strain CVM N45943,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1781,595.33,Salmonella enterica subsp. enterica serovar Infantis strain CVM N46813,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1782,595.34,Salmonella enterica subsp. enterica serovar Infantis strain CVM N46819,595,resistant,resistant,susceptible,resistant,resistant,resistant,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,resistant,resistant,,,
1783,595.35,Salmonella enterica subsp. enterica serovar Infantis strain CVM N47714,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1784,595.36,Salmonella enterica subsp. enterica serovar Infantis strain CVM N48577,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1785,595.37,Salmonella enterica subsp. enterica serovar Infantis strain CVM N48693,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1786,595.38,Salmonella enterica subsp. enterica serovar Infantis strain CVM N48694,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1787,595.39,Salmonella enterica subsp. enterica serovar Infantis strain CVM N48695,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
1788,595.40,Salmonella enterica subsp. enterica serovar Infantis strain CVM N51258,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,resistant,,,
1789,595.41,Salmonella enterica subsp. enterica serovar Infantis strain CVM N51266,595,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
1790,595.68,Salmonella enterica subsp. enterica serovar Infantis strain N55391,595,susceptible,resistant,susceptible,susceptible,resistant,resistant,intermediate,intermediate,,resistant,susceptible,,resistant,susceptible,,,,resistant,susceptible,,,
1791,595.116,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-100-13,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,,,susceptible,,,,,,
1792,595.108,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-111-10,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,,,susceptible,,,,,,
1793,595.106,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-112-13,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,resistant,,,susceptible,,,,,,
1794,595.115,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-115-10,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,resistant,,,susceptible,,,,,,
1795,595.105,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-119-15,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,resistant,resistant,,resistant,,,susceptible,,,,,,
1796,595.114,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-123-13,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,resistant,,,susceptible,,,,,,
1797,595.104,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-125-15,595,susceptible,resistant,,,,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,resistant,,,susceptible,,,,,,
1798,595.113,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-126-15,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,,,susceptible,,,,,,
1799,595.103,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-133-13,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,resistant,,,susceptible,,,,,,
1800,595.102,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-144-13,595,susceptible,resistant,,,,susceptible,susceptible,susceptible,susceptible,resistant,resistant,,resistant,,,susceptible,,,,,,
1801,595.101,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-149-15,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,resistant,,,susceptible,,,,,,
1802,595.123,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-15-15,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,resistant,resistant,,resistant,,,susceptible,,,,,,
1803,595.99,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-153-13,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,susceptible,,,susceptible,,,,,,
1804,595.100,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-169-10,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,resistant,,,susceptible,,,,,,
1805,595.97,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-169-15,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,resistant,resistant,,resistant,,,susceptible,,,,,,
1806,595.121,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-17-10,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,resistant,resistant,,resistant,,,susceptible,,,,,,
1807,595.96,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-173-13,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,resistant,resistant,,resistant,,,susceptible,,,,,,
1808,595.112,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-186-10,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,resistant,,,susceptible,,,,,,
1809,595.98,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-193-10,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,resistant,resistant,,resistant,,,susceptible,,,,,,
1810,595.107,Salmonella enterica subsp. enterica serovar Infantis strain UZH-SAL-20-15,595,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,resistant,,,susceptible,,,,,,
